Company Name,Identifier,URL
Smiths and Foun,SF08,https://www.moneycontrol.com/india/stockpricequote/castingsforgings/smithsfounders/SF08
SMS Lifescience,SMS01,https://www.moneycontrol.com/india/stockpricequote/miscellaneous/smslifesciencesindia/SMS01
SMVD Poly Pack,SPP01,https://www.moneycontrol.com/india/stockpricequote/containerspackaging/smvdpolypackltd/SPP01
Snhehadhara Ind,SIL05,https://www.moneycontrol.com/india/stockpricequote/cementmini/snhehadharaindustries/SIL05
Snowman Logist,SL17,https://www.moneycontrol.com/india/stockpricequote/transportlogistics/snowmanlogistics/SL17
Sobhagya Mercan,SML,https://www.moneycontrol.com/india/stockpricequote/financeinvestments/sobhagyamercantile/SML
Socrus Bio Scie,THC,https://www.moneycontrol.com/india/stockpricequote/miscellaneous/socrusbiosciences/THC
Softbpo Global,SGS02,https://www.moneycontrol.com/india/stockpricequote/computerssoftwaremediumsmall/softbpoglobalservices/SGS02
Softrak Venture,SB12,https://www.moneycontrol.com/india/stockpricequote/softrakventure/softrakventureinvestment/SB12
Software Tech,STG02,https://www.moneycontrol.com/india/stockpricequote/computerssoftwaretraining/softwaretechgr/STG02
Solana Biofuels,SOB,https://www.moneycontrol.com/india/stockpricequote/solanabiofuels/solanabiofuels/SOB
Solar Ind,SII04,https://www.moneycontrol.com/india/stockpricequote/chemicals/solarindustriesindia/SII04
SOLARA-RE,SOLAR23847,https://www.moneycontrol.com/india/stockpricequote/miscellaneous/solarare/SOLAR23847
Solarson Ind,SI30,https://www.moneycontrol.com/india/stockpricequote/miscellaneous/solarsonindustries/SI30
Solid Carbide,SCT,https://www.moneycontrol.com/india/stockpricequote/machinetools/solidcarbidetools/SCT
Solidaire,SI31,https://www.moneycontrol.com/india/stockpricequote/consumergoodselectronic/solidaireindia/SI31
Solitaire Mach,SMT,https://www.moneycontrol.com/india/stockpricequote/machinetools/solitairemachinetools/SMT
Som Datt Fin,SDF01,https://www.moneycontrol.com/india/stockpricequote/financeleasinghirepurchase/somdattfinancecorp/SDF01
Soma Papers,SPI04,https://www.moneycontrol.com/india/stockpricequote/paper/somapapersindustries/SPI04
Somani Cement,SC19,https://www.moneycontrol.com/india/stockpricequote/cementmini/somanicements/SC19
Somani Swiss,SSI05,https://www.moneycontrol.com/india/stockpricequote/textilesmanmade/somaniswissindustries/SSI05
Somi Conveyor,SCB,https://www.moneycontrol.com/india/stockpricequote/rubber/somiconveyorbeltings/SCB
Sona BLW,SBP04,https://www.moneycontrol.com/india/stockpricequote/autoancillariescastingsforgings/sonablwprecisionforgings/SBP04
Sonal Adhesives,SA07,https://www.moneycontrol.com/india/stockpricequote/sonaladhesives/sonaladhesives/SA07
Sonal Mercant,SM23,https://www.moneycontrol.com/india/stockpricequote/financeinvestments/sonalmercantile/SM23
Sonalis Cons,SCP03,https://www.moneycontrol.com/india/stockpricequote/consumerfood/sonalisconsumerproducts/SCP03
Sonell Clocks,SCG01,https://www.moneycontrol.com/india/stockpricequote/miscellaneous/sonellclocksgifts/SCG01
Sonu Infratech,SIL20,https://www.moneycontrol.com/india/stockpricequote/constructionresidentialcommercialcomplexes/sonuinfratech/SIL20
Sophia Traexpo,STRAE54163,https://www.moneycontrol.com/india/stockpricequote/sophiatraexpo/sophiatraexpolimited/STRAE54163
Sotac Pharma,SP43,https://www.moneycontrol.com/india/stockpricequote/pharmaceuticalsdrugs/sotacpharmaceuticals/SP43
Source Ind,TSH01,https://www.moneycontrol.com/india/stockpricequote/textilesspinningsyntheticblended/sourceindustriesindia/TSH01
South Asian Ent,SAE01,https://www.moneycontrol.com/india/stockpricequote/miscellaneous/southasianentertrainment/SAE01
South East Agro,SEA01,https://www.moneycontrol.com/india/stockpricequote/edibleoilssolventextraction/southeastagroindustries/SEA01
South Pole Sec,SPS02,https://www.moneycontrol.com/india/stockpricequote/financeleasinghirepurchase/southpolesecurities/SPS02
Southern Fuels,SF12,https://www.moneycontrol.com/india/stockpricequote/miningminerals/southernfuels/SF12
Southern Herbal,SH05,https://www.moneycontrol.com/india/stockpricequote/pharmaceuticals/southernherbals/SH05
Southern Ispat,SI57,https://www.moneycontrol.com/india/stockpricequote/steelrolling/southernispatenergy/SI57
Sovereign Diam,SD01,https://www.moneycontrol.com/india/stockpricequote/diamondcuttingjewellerypreciousmetals/sovereigndiamonds/SD01
SP BSE CARB,SPB15,https://www.moneycontrol.com/india/stockpricequote/miscellaneous/spbsecarbonex/SPB15
SP BSE INDIA,SPB16,https://www.moneycontrol.com/india/stockpricequote/miscellaneous/spbseindiainfra/SPB16
SP BSE Metals,SPB04,https://www.moneycontrol.com/india/stockpricequote/metalsnonferrous/spbsemetals/SPB04
SP BSE REALTY,SPB17,https://www.moneycontrol.com/india/stockpricequote/miscellaneous/spbserealty/SPB17
SP BSE TECk,SPB08,https://www.moneycontrol.com/india/stockpricequote/miscellaneous/spbseteck/SPB08
SPA Capital,SPACA54237,https://www.moneycontrol.com/india/stockpricequote/spacapital/spacapitalservices/SPACA54237
Span Diagnostic,SD02,https://www.moneycontrol.com/india/stockpricequote/hospitalsmedicalservices/spandiagnostic/SD02
Spandana Sphoor,SSF07,https://www.moneycontrol.com/india/stockpricequote/spandanasphoor/spandanasphoortyfinancial/SSF07
Sparkle Foods,SF13,https://www.moneycontrol.com/india/stockpricequote/miscellaneous/sparklefoods/SF13
Sparr Equipment,SEL01,https://www.moneycontrol.com/india/stockpricequote/engineering/sparrequipments/SEL01
Spearhead Metal,SMA,https://www.moneycontrol.com/india/stockpricequote/steelmediumsmall/spearheadmetalsalloys/SMA
Speciality Petr,SP16,https://www.moneycontrol.com/india/stockpricequote/lubricants/specialitypetrolubes/SP16
Spectra Ind,SI33,https://www.moneycontrol.com/india/stockpricequote/autoancillaries/spectraindustries/SI33
Spectrum Talent,STM04,https://www.moneycontrol.com/india/stockpricequote/misccommercialservices/spectrumtalentmanagement/STM04
SPEL Semiconduc,SPI05,https://www.moneycontrol.com/india/stockpricequote/computershardware/spelsemiconductor/SPI05
Spenta Intl,SI34,https://www.moneycontrol.com/india/stockpricequote/textileshosieryknitwear/spentainternational/SI34
SPIC Organics,SPI07,https://www.moneycontrol.com/india/stockpricequote/petrochemicals/spicorganics/SPI07
SpiceJet,SJ01,https://www.moneycontrol.com/india/stockpricequote/transportlogistics/spicejet/SJ01
SPIL Finance,SPI10,https://www.moneycontrol.com/india/stockpricequote/financeinvestments/spilfinance/SPI10
SPL Industries,SPL9,https://www.moneycontrol.com/india/stockpricequote/textilesreadymadeapparels/splindustries/SPL9
SPML Infra,SPM05,https://www.moneycontrol.com/india/stockpricequote/constructioncontractingcivil/spmlinfra/SPM05
SPPL-RE,SPP02,https://www.moneycontrol.com/india/stockpricequote/spplre/shraddhaprimeprojectsre/SPP02
SPRIGHT,KF03,https://www.moneycontrol.com/india/stockpricequote/spright/sprightagro/KF03
SPS Finquest,SF09,https://www.moneycontrol.com/india/stockpricequote/financeleasinghirepurchase/spsfinquest/SF09
SQL Star,SQL,https://www.moneycontrol.com/india/stockpricequote/computerssoftwaremediumsmall/sqlstarinternational/SQL
SR Industries,SRI,https://www.moneycontrol.com/india/stockpricequote/textilesterrytowels/srindustries/SRI
Sree Jaya Auto,SJA,https://www.moneycontrol.com/india/stockpricequote/textilesspinningcottonblended/sreejayalakshmiautospin/SJA
Sree Rayalaseem,SRH03,https://www.moneycontrol.com/india/stockpricequote/chemicals/sreerayalaseemahistrengthhyp/SRH03
Sreeleathers,S20,https://www.moneycontrol.com/india/stockpricequote/leatherproducts/sreeleathers/S20
SRESTHA-RE,SFR02,https://www.moneycontrol.com/india/stockpricequote/sresthare/sresthafinvestre/SFR02
SRG Securities,SSF06,https://www.moneycontrol.com/india/stockpricequote/financeinvestments/srgsecuritiesfinance/SSF06
Sri Amarnath,SAF06,https://www.moneycontrol.com/india/stockpricequote/financeinvestments/sriamarnathfinance/SAF06
Sri Chakra Fina,SCF,https://www.moneycontrol.com/india/stockpricequote/financeinvestments/srichakrafinancialservices/SCF
Sri Ganapathy,SGM,https://www.moneycontrol.com/india/stockpricequote/textilesspinningcottonblended/sriganapathymillscompany/SGM
Sri KPR Ind,BWP,https://www.moneycontrol.com/india/stockpricequote/plastics/srikprindustries/BWP
Sri Lakshmi Eng,SLE01,https://www.moneycontrol.com/india/stockpricequote/metalsnonferrous/srilakshmiengineeringindustries/SLE01
Sri Nachammai,SNC,https://www.moneycontrol.com/india/stockpricequote/textilesspinningcottonblended/srinachammaiclothmills/SNC
Sri Sarita Synt,SSS05,https://www.moneycontrol.com/india/stockpricequote/textilesprocessing/srisaritasyntheticsindustries/SSS05
Sri Vajra Gran,SVG01,https://www.moneycontrol.com/india/stockpricequote/ceramicsgranite/srivajragranites/SVG01
Srico Software,SSI9,https://www.moneycontrol.com/india/stockpricequote/computerssoftwaremediumsmall/sricosoftwareindia/SSI9
Srinivasa Ferro,SFA,https://www.moneycontrol.com/india/stockpricequote/steelmediumsmall/srinivasaferroalloys/SFA
Srishti Enter,SE09,https://www.moneycontrol.com/india/stockpricequote/mediaentertainment/srishtienterprises/SE09
Srivasavi,SAT03,https://www.moneycontrol.com/india/stockpricequote/plasticproducts/srivasaviadhesivetapes/SAT03
SRM Contractors,SCL14,https://www.moneycontrol.com/india/stockpricequote/engineeringconstruction/srmcontractors/SCL14
SRPL Ltd,SRP06,https://www.moneycontrol.com/india/stockpricequote/plastics/srpl/SRP06
SRS Finance,SRS05,https://www.moneycontrol.com/india/stockpricequote/financegeneral/srsfinance/SRS05
SRUST-RE,SSR01,https://www.moneycontrol.com/india/stockpricequote/ironsteel/srusteelsre/SSR01
SSIL,SHAHL54286,https://www.moneycontrol.com/india/stockpricequote/ssil/shahlonsilkindustries/SHAHL54286
Sslfinance,SSL01,https://www.moneycontrol.com/india/stockpricequote/financeinvestments/sslfinance/SSL01
SSPDL,SSP09,https://www.moneycontrol.com/india/stockpricequote/constructioncontractingcivil/sspdl/SSP09
ST Corporation,MYP,https://www.moneycontrol.com/india/stockpricequote/textilesprocessing/stcorporation/MYP
StanChart PLC,SCB01,https://www.moneycontrol.com/india/stockpricequote/banksprivatesector/standardcharteredplc/SCB01
Standard Chrome,SC21,https://www.moneycontrol.com/india/stockpricequote/steelmediumsmall/standardchrome/SC21
Standard Medica,SMP,https://www.moneycontrol.com/india/stockpricequote/hospitalsmedicalservices/standardmedicalpharmaceuticals/SMP
Stanford Engine,SEL,https://www.moneycontrol.com/india/stockpricequote/engineering/stanfordengineering/SEL
Stanrose Financ,SMI01,https://www.moneycontrol.com/india/stockpricequote/financeinvestments/stanrosemafinvestmentfinance/SMI01
Star Delta Tran,SDT02,https://www.moneycontrol.com/india/stockpricequote/miscellaneous/stardeltatransformers/SDT02
Star Health,SHA,https://www.moneycontrol.com/india/stockpricequote/diversified/starhealthalliedinsurancecompany/SHA
Star Prec Elec,SPE,https://www.moneycontrol.com/india/stockpricequote/electricals/starprecisionelectronicsindia/SPE
Starcom Info,JF03,https://www.moneycontrol.com/india/stockpricequote/computerssoftware/starcominformationtechnology/JF03
Starlite Compo,SC22,https://www.moneycontrol.com/india/stockpricequote/trading/starlitecomponents/SC22
State B Bikaner,SBB02,https://www.moneycontrol.com/india/stockpricequote/bankspublicsector/statebankbikanerjaipur/SBB02
STC India,STC,https://www.moneycontrol.com/india/stockpricequote/trading/statetradingcorporationindia/STC
Steel Exchange,SEI02,https://www.moneycontrol.com/india/stockpricequote/steellarge/steelexchangeindia/SEI02
Steel Strips,SS25,https://www.moneycontrol.com/india/stockpricequote/steelcrhrstrips/steelstrips/SS25
Steelcast,S06,https://www.moneycontrol.com/india/stockpricequote/castingsforgings/steelcast/S06
STEL Holdings,STE01,https://www.moneycontrol.com/india/stockpricequote/financeinvestments/stelholdings/STE01
Stellar Capital,SCS08,https://www.moneycontrol.com/india/stockpricequote/financegeneral/stellarcapitalservices/SCS08
Step Two Corp,STC01,https://www.moneycontrol.com/india/stockpricequote/steptwocorp/steptwocorporation/STC01
Sterling Bio,SB11,https://www.moneycontrol.com/india/stockpricequote/pharmaceuticals/sterlingbiotech/SB11
Sterling H Res,SHR,https://www.moneycontrol.com/india/stockpricequote/hotels/sterlingholidayresortsindia/SHR
Sterling Kalc,SKS03,https://www.moneycontrol.com/india/stockpricequote/cementproductsbuildingmaterials/sterlingkalksandbricks/SKS03
Sterling Webnet,SN03,https://www.moneycontrol.com/india/stockpricequote/computerssoftwaremediumsmall/sterlingwebnet/SN03
Sterlite Proj,SP18,https://www.moneycontrol.com/india/stockpricequote/diversified/sterliteprojects/SP18
STF NCD 1RES,STF13,https://www.moneycontrol.com/india/stockpricequote/miscellaneous/stfncd1res/STF13
STFC NCDI,STF9,https://www.moneycontrol.com/india/stockpricequote/miscellaneous/stfcncdi/STF9
STFC NCDIV,STF12,https://www.moneycontrol.com/india/stockpricequote/miscellaneous/stfcncdiv/STF12
STI Products,STI,https://www.moneycontrol.com/india/stockpricequote/steeltubespipes/stiproductsindia/STI
Stiles India,SI39,https://www.moneycontrol.com/india/stockpricequote/ceramicsgranite/stilesindia/SI39
Stone India,SI40,https://www.moneycontrol.com/india/stockpricequote/electricequipment/stoneindia/SI40
Stotz Blacks,SB10,https://www.moneycontrol.com/india/stockpricequote/castingsforgings/stotzblacksmiths/SB10
Straits Times,ST24,https://www.moneycontrol.com/india/stockpricequote/miscellaneous/straitstimes/ST24
Strontium Ferri,SFI03,https://www.moneycontrol.com/india/stockpricequote/electricequipment/strontiumferritenindia/SFI03
Styrenix,INE01,https://www.moneycontrol.com/india/stockpricequote/styrenix/styrenixperformancematerials/INE01
Subcapcity,SCC04,https://www.moneycontrol.com/india/stockpricequote/financeinvestments/subhashcapitalcity/SCC04
Subh Tex India,STI02,https://www.moneycontrol.com/india/stockpricequote/textilesgeneral/subhtexindia/STI02
Subhlaxmi Expo,SE10,https://www.moneycontrol.com/india/stockpricequote/textileshosieryknitwear/sublaxmiexports/SE10
Suchak Trading,STL04,https://www.moneycontrol.com/india/stockpricequote/financeinvestments/suchaktrading/STL04
Sudal Ind,SI58,https://www.moneycontrol.com/india/stockpricequote/aluminium/sudalindustries/SI58
Sudarshan Cem,SC25,https://www.moneycontrol.com/india/stockpricequote/cementmini/sudarshancement/SC25
Suditind,SI56,https://www.moneycontrol.com/india/stockpricequote/textilesprocessing/suditiindustries/SI56
Sugal Damani,SDS01,https://www.moneycontrol.com/india/stockpricequote/financeleasinghirepurchase/sugaldamanisharebrokers/SDS01
Sujala Trading,STH,https://www.moneycontrol.com/india/stockpricequote/sujalatrading/sujalatradingholdings/STH
Sukhchain Cem,SCL05,https://www.moneycontrol.com/india/stockpricequote/cementmini/sukhchaincements/SCL05
Sula Vineyards,SV01,https://www.moneycontrol.com/india/stockpricequote/breweriesdistilleries/sulavineyards/SV01
Suman Motels,SM06,https://www.moneycontrol.com/india/stockpricequote/hotels/sumanmotels/SM06
Sumeet Machines,SML01,https://www.moneycontrol.com/india/stockpricequote/domesticappliances/sumeetmachines/SML01
Sumex Chemicals,SC26,https://www.moneycontrol.com/india/stockpricequote/pesticidesagrochemicals/sumexchemicals/SC26
Summit Sec,SS56,https://www.moneycontrol.com/india/stockpricequote/financeinvestments/summitsecurities/SS56
Sun Earth Ceram,SEC01,https://www.moneycontrol.com/india/stockpricequote/ceramicsgranite/sunearthceramics/SEC01
Sun Pharma Adv,SPA,https://www.moneycontrol.com/india/stockpricequote/pharmaceuticals/sunpharmaadvancedresearchcompany/SPA
Sun Source,SSI07,https://www.moneycontrol.com/india/stockpricequote/powergenerationdistribution/sunsourceindia/SSI07
Sunbright Stock,BSB,https://www.moneycontrol.com/india/stockpricequote/financeinvestments/sunbrightstockbroking/BSB
Sundaram,SFH,https://www.moneycontrol.com/india/stockpricequote/financegeneral/sundaramfinanceholdings/SFH
Sundaram Fin RE,SFR,https://www.moneycontrol.com/india/stockpricequote/financeinvestment/sundaramfinancere/SFR
Sunday Exports,SE11,https://www.moneycontrol.com/india/stockpricequote/textilessyntheticsilk/sundayexports/SE11
Sunflag Iron,SIS05,https://www.moneycontrol.com/india/stockpricequote/steelrolling/sunflagironsteelcompany/SIS05
Sungarner,SE29,https://www.moneycontrol.com/india/stockpricequote/powergenerationdistribution/sungarnerenergies/SE29
Sunil Agro Food,SAF01,https://www.moneycontrol.com/india/stockpricequote/foodprocessing/sunilagrofoods/SAF01
Sunil Ind,SI46,https://www.moneycontrol.com/india/stockpricequote/textilesprocessing/sunilindustries/SI46
Suniti Commerci,SCL02,https://www.moneycontrol.com/india/stockpricequote/packaging/suniticommercials/SCL02
Sunlite Recycli,SRIL,https://www.moneycontrol.com/india/stockpricequote/trading/sunliterecyclingindustries/SRIL
Sunrise Asian,AA12,https://www.moneycontrol.com/india/stockpricequote/trading/sunriseasian/AA12
Sunrise Oleoche,SOL03,https://www.moneycontrol.com/india/stockpricequote/edibleoilssolventextraction/sunriseoleochemicals/SOL03
Sunshine Capita,SC55,https://www.moneycontrol.com/india/stockpricequote/financeinvestments/sunshinecapital/SC55
Sunstar Soft,SSS03,https://www.moneycontrol.com/india/stockpricequote/computerssoftwaremediumsmall/sunstarsoftwaresystems/SSS03
Supan Syntech,SS38,https://www.moneycontrol.com/india/stockpricequote/computerssoftwaremediumsmall/supansyntech/SS38
Super Domestic,SDM01,https://www.moneycontrol.com/india/stockpricequote/domesticappliances/superdomesticmachines/SDM01
Super Iron,SIF03,https://www.moneycontrol.com/india/stockpricequote/metalscastingsforgings/superironfoundry/SIF03
