Company Name,Scrip Name,URL
UPL RE,UR,https://www.moneycontrol.com/india/stockpricequote/pesticidesagrochemicals/uplre/UR
US 64 Bonds,USB,https://www.moneycontrol.com/india/stockpricequote/financeinvestments/us64bonds/USB
UTI AMC,UA04,https://www.moneycontrol.com/india/stockpricequote/financeinvestment/utiassetmanagementcompany/UA04
UTI EQ OPP96,UTI11,https://www.moneycontrol.com/india/stockpricequote/financeinvestments/utiequityopportunitiesfund96/UTI11
UTI INDEX EQ,UTI13,https://www.moneycontrol.com/india/stockpricequote/financeinvestments/utiindexequityfund97/UTI13
UTI MEP 95,UTI12,https://www.moneycontrol.com/india/stockpricequote/financeinvestments/utimasterequityplan95/UTI12
UTI Nifty Next,UTINE21478,https://www.moneycontrol.com/india/stockpricequote/utiniftynext/utiniftynext50etf/UTINE21478
UTI UGS 2000,UTI03,https://www.moneycontrol.com/india/stockpricequote/financeinvestments/utiugs2000/UTI03
UTI-US64(CASH),UTI15,https://www.moneycontrol.com/india/stockpricequote/financeinvestments/utius64cashincome/UTI15
UTKARSHBNK,USF01,https://www.moneycontrol.com/india/stockpricequote/bankprivate/utkarshsmallfinancebank/USF01
UTV Software,UTV,https://www.moneycontrol.com/india/stockpricequote/mediaentertainment/utvsoftwarecommunications/UTV
Ube Industries,UI12,https://www.moneycontrol.com/india/stockpricequote/electrodesgraphite/ubeindustries/UI12
Uday Jewellery,UJI,https://www.moneycontrol.com/india/stockpricequote/diamondcuttingjewellerypreciousmetals/udayjewelleryindustries/UJI
Ugar Sugar Work,USW,https://www.moneycontrol.com/india/stockpricequote/sugar/ugarsugarworks/USW
Ujjivan Financi,UFS01,https://www.moneycontrol.com/india/stockpricequote/financegeneral/ujjivanfinancialservices/UFS01
Ultra Wiring Co,UWC,https://www.moneycontrol.com/india/stockpricequote/ultrawiringco/ultrawiringconnectivitysystems/UWC
Ultramarine,UP02,https://www.moneycontrol.com/india/stockpricequote/dyespigments/ultramarinepigments/UP02
Uma Exports,UE01,https://www.moneycontrol.com/india/stockpricequote/trading/umaexports/UE01
Umang Dairies,UD01,https://www.moneycontrol.com/india/stockpricequote/foodprocessing/umangdairies/UD01
Uni Abex,UAA,https://www.moneycontrol.com/india/stockpricequote/castingsforgings/uniabexalloyproducts/UAA
Unichem Labs,UL02,https://www.moneycontrol.com/india/stockpricequote/pharmaceuticals/unichemlaboratories/UL02
Unicorn Organic,UO,https://www.moneycontrol.com/india/stockpricequote/pharmaceuticals/unicornorganics/UO
Unified Agro,UA,https://www.moneycontrol.com/india/stockpricequote/foodprocessing/unifiedagro/UA
Unifrax India,UI14,https://www.moneycontrol.com/india/stockpricequote/ceramicsgranite/unifraxindia/UI14
Unijolly Invest,UIC,https://www.moneycontrol.com/india/stockpricequote/financeinvestments/unijollyinvestmentscompany/UIC
Uniliv Foods,UF,https://www.moneycontrol.com/india/stockpricequote/foodprocessing/unilivfoods/UF
Unimin India,UI04,https://www.moneycontrol.com/india/stockpricequote/textilesgeneral/uniminindia/UI04
Union Quality,UQP,https://www.moneycontrol.com/india/stockpricequote/packaging/unionqualityplasticindustries/UQP
Uniphos Ent,UE,https://www.moneycontrol.com/india/stockpricequote/trading/uniphosenterprises/UE
Uniply Ind,UI16,https://www.moneycontrol.com/india/stockpricequote/miscellaneous/uniplyindustries/UI16
Uniproducts,UI07,https://www.moneycontrol.com/india/stockpricequote/textilesgeneral/uniproductsindia/UI07
Unique Oils Ind,UOI,https://www.moneycontrol.com/india/stockpricequote/chemicals/uniqueoilsindia/UOI
Uniroyal,UI19,https://www.moneycontrol.com/india/stockpricequote/textilesspinningsyntheticblended/uniroyalindustries/UI19
Unison Metals,UM02,https://www.moneycontrol.com/india/stockpricequote/steelspongeiron/unisonmetals/UM02
Unitech,U,https://www.moneycontrol.com/india/stockpricequote/constructioncontractingcivil/unitech/U
United Brewerie,UB02,https://www.moneycontrol.com/india/stockpricequote/breweriesdistilleries/unitedbreweries/UB02
United Diagnost,UDI,https://www.moneycontrol.com/india/stockpricequote/hospitalsmedicalservices/uniteddiagnosticinternational/UDI
United Heat,UHTL,https://www.moneycontrol.com/india/stockpricequote/engineeringindustrialequipments/unitedheattransfer/UHTL
United Motors,UM,https://www.moneycontrol.com/india/stockpricequote/autoancillaries/unitedmotors/UM
United Soyaa,USP,https://www.moneycontrol.com/india/stockpricequote/edibleoilssolventextraction/unitedsoyaaproducts/USP
United Van Hors,UVD,https://www.moneycontrol.com/india/stockpricequote/engineering/unitedvanderhorst/UVD
Unitedcarb,UC04,https://www.moneycontrol.com/india/stockpricequote/chemicals/unitedcarbon/UC04
Unity Infraproj,UI17,https://www.moneycontrol.com/india/stockpricequote/constructioncontractingcivil/unityinfraprojects/UI17
Univastu India,UI21,https://www.moneycontrol.com/india/stockpricequote/constructioncontractingcivil/univastuindia/UI21
Universal Auto,UA03,https://www.moneycontrol.com/india/stockpricequote/autoancillaries/universalautofoundry/UA03
Universal Prime,UPA,https://www.moneycontrol.com/india/stockpricequote/trading/universalprimealuminium/UPA
Universal Vita,UVA,https://www.moneycontrol.com/india/stockpricequote/foodprocessing/universalvitaalimentare/UVA
Uniworth Text,FI01,https://www.moneycontrol.com/india/stockpricequote/textileswoollenworsted/uniworthtextiles/FI01
Upsurge Seeds,USo,https://www.moneycontrol.com/india/stockpricequote/agriculture/upsurgeseedsagriculture/USo
Urban Enviro,UEW,https://www.moneycontrol.com/india/stockpricequote/urbanenviro/urbanenvirowastemanagement/UEW
Urja Global-RE,UGR,https://www.moneycontrol.com/india/stockpricequote/powergenerationdistribution/urjaglobalre/UGR
Usha Financial,UFS02,https://www.moneycontrol.com/india/stockpricequote/financenbfc/ushafinancialservices/UFS02
Usha Ispat,UI10,https://www.moneycontrol.com/india/stockpricequote/steelpigiron/ushaispat/UI10
Usha Microproce,UMC,https://www.moneycontrol.com/india/stockpricequote/computershardware/ushamicroprocesscontrols/UMC
UshaMartin Ind,UMI,https://www.moneycontrol.com/india/stockpricequote/steellarge/ushamartinindustries/UMI
Usher Agro,UA01,https://www.moneycontrol.com/india/stockpricequote/foodprocessing/usheragro/UA01
Uttam Galva,UGS01,https://www.moneycontrol.com/india/stockpricequote/steelgpgcsheets/uttamgalvasteel/UGS01
V L Infraprojec,IL06,https://www.moneycontrol.com/india/stockpricequote/vlinfraprojec/vlinfraprojects/IL06
V R Woodarts,VRW01,https://www.moneycontrol.com/india/stockpricequote/miscellaneous/vrwoodarts/VRW01
V-Mart Retail,VR03,https://www.moneycontrol.com/india/stockpricequote/retail/vmartretail/VR03
VAL30IETF,VAL3025851,https://www.moneycontrol.com/india/stockpricequote/miscellaneous/val30ietf/VAL3025851
VALENCIA-RE,VNR,https://www.moneycontrol.com/india/stockpricequote/valenciare/valencianutritionre/VNR
VCCL,VCC05,https://www.moneycontrol.com/india/stockpricequote/auto23wheelers/vccl/VCC05
VCU Data Mgmt,VDM01,https://www.moneycontrol.com/india/stockpricequote/miscellaneous/vcudatamanagement/VDM01
VEDAVAAG System,SSI15,https://www.moneycontrol.com/india/stockpricequote/computerssoftwaremediumsmall/vedavaagsystems/SSI15
VHCL Industries,JW,https://www.moneycontrol.com/india/stockpricequote/electrodesgraphite/vhclindustries/JW
VIDLI-RE,VRR,https://www.moneycontrol.com/india/stockpricequote/foodprocessing/vidlirestaurantsre/VRR
VINNY-RE,VOR,https://www.moneycontrol.com/india/stockpricequote/textiles/vinnyoverseasre/VOR
VIP Clothing,MI53,https://www.moneycontrol.com/india/stockpricequote/textilesreadymadeapparels/vipclothing/MI53
VIRYA RESOURCES,GTP,https://www.moneycontrol.com/india/stockpricequote/viryaresources/viryaresources/GTP
VISTA-RE,VAR,https://www.moneycontrol.com/india/stockpricequote/foodprocessing/vistaramarre/VAR
VKJ Infra,VI22,https://www.moneycontrol.com/india/stockpricequote/constructioncontractingrealestate/vkjinfradevelopers/VI22
VLIFE-RE1,VLR01,https://www.moneycontrol.com/india/stockpricequote/miscellaneous/vikaslifecarere1/VLR01
VMS Industries,VI21,https://www.moneycontrol.com/india/stockpricequote/miscellaneous/vmsindustries/VI21
VSD Confin,VSD,https://www.moneycontrol.com/india/stockpricequote/constructioncontractingcivil/vsdconfin/VSD
VSKJCSHC,SIR01,https://www.moneycontrol.com/india/stockpricequote/miscellaneous/vskjcshc/SIR01
VTM,VTM,https://www.moneycontrol.com/india/stockpricequote/textileshosieryknitwear/vtm/VTM
VVIP Infratech,V06,https://www.moneycontrol.com/india/stockpricequote/constructioninfrastructure/vvipinfratech/V06
Va Tech Wabag,VTW,https://www.moneycontrol.com/india/stockpricequote/vatechwabag/vatechwabag/VTW
Vadilal Enter,VE,https://www.moneycontrol.com/india/stockpricequote/foodprocessing/vadilalenterprises/VE
Vadivarhe Speci,VSC04,https://www.moneycontrol.com/india/stockpricequote/chemicals/vadivarhespecialitychemicals/VSC04
Vaibhav Global,VG02,https://www.moneycontrol.com/india/stockpricequote/retail/vaibhavglobal/VG02
Vaishnavi Gold,MM08,https://www.moneycontrol.com/india/stockpricequote/diamondcuttingjewellerypreciousmetals/vaishnavigold/MM08
Valiant Organic,VO03,https://www.moneycontrol.com/india/stockpricequote/chemicals/valiantorganics/VO03
Valley Abrasive,VA02,https://www.moneycontrol.com/india/stockpricequote/abrasives/valleyabrasives/VA02
Valplus Biotech,VB02,https://www.moneycontrol.com/india/stockpricequote/miscellaneous/valplusbiotech/VB02
Valuemart,RPI05,https://www.moneycontrol.com/india/stockpricequote/financeinvestments/valuemartretailsolutions/RPI05
Vamshi Rubber,VR,https://www.moneycontrol.com/india/stockpricequote/rubber/vamshirubber/VR
Vandana,TK,https://www.moneycontrol.com/india/stockpricequote/textileshosieryknitwear/vandanaknitwear/TK
Vantage Knowled,VKA,https://www.moneycontrol.com/india/stockpricequote/computerssoftwaretraining/vantageknowledgeacademylimited/VKA
Vapi Ent.,VPM,https://www.moneycontrol.com/india/stockpricequote/paper/vapienterprises/VPM
Varanium RE,VCR,https://www.moneycontrol.com/india/stockpricequote/software/varaniumcloudre/VCR
Vardhman Concre,SI52,https://www.moneycontrol.com/india/stockpricequote/cementmini/vardhmanconcrete/SI52
Vardhman Lab,VL,https://www.moneycontrol.com/india/stockpricequote/pharmaceuticals/vardhmanlab/VL
Vardhman Text,VT10,https://www.moneycontrol.com/india/stockpricequote/textilesspinningcottonblended/vardhmantextiles/VT10
Varinder Agro,VAC,https://www.moneycontrol.com/india/stockpricequote/chemicals/varinderagrochemicals/VAC
Varun Cements,VC02,https://www.moneycontrol.com/india/stockpricequote/cementmini/varuncements/VC02
Varun Polymol,VPO,https://www.moneycontrol.com/india/stockpricequote/pesticidesagrochemicals/varunpolymolorganics/VPO
Varuna Agro,VA03,https://www.moneycontrol.com/india/stockpricequote/edibleoilssolventextraction/varunaagroproteins/VA03
Vasa Denticity,VD02,https://www.moneycontrol.com/india/stockpricequote/trading/vasadenticity/VD02
Vashisti Deter,VD,https://www.moneycontrol.com/india/stockpricequote/detergents/vashistidetergents/VD
Vasundhara Ras,VR04,https://www.moneycontrol.com/india/stockpricequote/pharmaceuticals/vasundhararasayans/VR04
Vatsa Education,VE07,https://www.moneycontrol.com/india/stockpricequote/financeinvestments/vatsaeducation/VE07
Vaxtex,VC03,https://www.moneycontrol.com/india/stockpricequote/vaxtex/vaxtexcotfab/VC03
Vedant Asset,VA10,https://www.moneycontrol.com/india/stockpricequote/financeothers/vedantasset/VA10
Veedol Corp,TWO,https://www.moneycontrol.com/india/stockpricequote/veedolcorp/veedolcorporation/TWO
Veekayem Fashio,VFA,https://www.moneycontrol.com/india/stockpricequote/textilesapparel/veekayemfashionapparels/VFA
Veer Energy,VEI,https://www.moneycontrol.com/india/stockpricequote/constructioncontractingcivil/veerenergyinfrastructure/VEI
Veerhealth Care,NI08,https://www.moneycontrol.com/india/stockpricequote/pharmaceuticals/veerhealthcare/NI08
Vegepro Foods,VFF,https://www.moneycontrol.com/india/stockpricequote/edibleoilssolventextraction/vegeprofoodsfeeds/VFF
Velan Hotels,VH01,https://www.moneycontrol.com/india/stockpricequote/hotels/velanhotels/VH01
Vels Film,VFI01,https://www.moneycontrol.com/india/stockpricequote/filmproductiondistributionentertainment/velsfilminternational/VFI01
Venkataramana,VHL,https://www.moneycontrol.com/india/stockpricequote/hotels/venkataramanahotels/VHL
Venlon Polyeste,VPF,https://www.moneycontrol.com/india/stockpricequote/packaging/venlonpolyesterfilm/VPF
Ventron Polymer,VP05,https://www.moneycontrol.com/india/stockpricequote/petrochemicals/ventronpolymers/VP05
Venus Pipes,VPT01,https://www.moneycontrol.com/india/stockpricequote/ironsteel/venuspipestubes/VPT01
Venus Sugar,VS03,https://www.moneycontrol.com/india/stockpricequote/sugar/venussugar/VS03
Veranda Learn,VLS01,https://www.moneycontrol.com/india/stockpricequote/educationalinstitutions/verandalearningsolutions/VLS01
Veritas,V05,https://www.moneycontrol.com/india/stockpricequote/engineering/veritas/V05
Veronica Prod,DC09,https://www.moneycontrol.com/india/stockpricequote/chemicals/veronicaproduction/DC09
Vertexplus Tech,VT09,https://www.moneycontrol.com/india/stockpricequote/software/vertexplustechnologies/VT09
Vesuvius India,VI06,https://www.moneycontrol.com/india/stockpricequote/cementproductsbuildingmaterials/vesuviusindia/VI06
Via Media India,VMI,https://www.moneycontrol.com/india/stockpricequote/mediaentertainment/viamediaindia/VMI
Vibhor Steel,VST02,https://www.moneycontrol.com/india/stockpricequote/ironsteel/vibhorsteeltubes/VST02
Vibros Organics,VO,https://www.moneycontrol.com/india/stockpricequote/chemicals/vibrosorganics/VO
Victoria Ent,VEL,https://www.moneycontrol.com/india/stockpricequote/financeinvestments/victoriaenterprises/VEL
Vidarbha Paper,VPM01,https://www.moneycontrol.com/india/stockpricequote/paper/vidarbhapapermills/VPM01
Videocon Narmad,VNE,https://www.moneycontrol.com/india/stockpricequote/glassglassproducts/videoconnarmadaelectronics/VNE
Vidhi Spec,VDM,https://www.moneycontrol.com/india/stockpricequote/dyespigments/vidhispecialtyfoodingredients/VDM
Vijay Inds,VIP03,https://www.moneycontrol.com/india/stockpricequote/miscellaneous/vijayindustriesprojects/VIP03
Vijay Shanthi,VSF01,https://www.moneycontrol.com/india/stockpricequote/financeleasinghirepurchase/vijayshanthifinance/VSF01
Vijaya Bank,VB03,https://www.moneycontrol.com/india/stockpricequote/bankspublicsector/vijayabank/VB03
Vijaya Leasing,VL02,https://www.moneycontrol.com/india/stockpricequote/financeleasinghirepurchase/vijayaleasing/VL02
Vijayshree Chem,VCI01,https://www.moneycontrol.com/india/stockpricequote/chemicals/vijayshreechemicalsindia/VCI01
Vijra Bearings,VB01,https://www.moneycontrol.com/india/stockpricequote/bearings/vijrabearings/VB01
Vikas EcoTec RE,VER01,https://www.moneycontrol.com/india/stockpricequote/chemicals/vikasecotechre/VER01
Vikas Life,VIKAS54265,https://www.moneycontrol.com/india/stockpricequote/miscellaneous/vikaslifecare/VIKAS54265
Vikas WSP,VWS,https://www.moneycontrol.com/india/stockpricequote/chemicals/vikaswsp/VWS
Vikram Kamats,VR05,https://www.moneycontrol.com/india/stockpricequote/hotels/vikramkamatshospitality/VR05
Vikram Thermo,VTI03,https://www.moneycontrol.com/india/stockpricequote/pharmaceuticals/vikramthermoindia/VTI03
Vilas Transcore,VTL02,https://www.moneycontrol.com/india/stockpricequote/electronicscomponents/vilastranscore/VTL02
Vimal Oils,VOF,https://www.moneycontrol.com/india/stockpricequote/edibleoilssolventextraction/vimaloilsfoods/VOF
Vinay Cements,VCL,https://www.moneycontrol.com/india/stockpricequote/cementmini/vinaycements/VCL
Vinayak Vanijya,VVL,https://www.moneycontrol.com/india/stockpricequote/financeinvestments/vinayakvanijya/VVL
Vineet Lab,VL06,https://www.moneycontrol.com/india/stockpricequote/vineetlab/vineetlaboratories/VL06
Vintage Cards,VCC04,https://www.moneycontrol.com/india/stockpricequote/printingstationery/vintagecardscreations/VCC04
Vintage Sec,VS07,https://www.moneycontrol.com/india/stockpricequote/vintagesec/vintagesecurities/VS07
Vinyas,VIT01,https://www.moneycontrol.com/india/stockpricequote/electronicscomponents/vinyasinnovativetechnologies/VIT01
Vippy Spinpro,VS08,https://www.moneycontrol.com/india/stockpricequote/textilesspinningcottonblended/vippyspinpro/VS08
Vipul Organics,VD01,https://www.moneycontrol.com/india/stockpricequote/dyespigments/vipulorganics/VD01
Vir Developers,VDL01,https://www.moneycontrol.com/india/stockpricequote/constructioncontractingcivil/virdevelopers/VDL01
Viral Filaments,VF,https://www.moneycontrol.com/india/stockpricequote/textilesmanmade/viralfilaments/VF
Virat Ind,VI10,https://www.moneycontrol.com/india/stockpricequote/textileshosieryknitwear/viratindustries/VI10
Virgo Global,OM,https://www.moneycontrol.com/india/stockpricequote/computerssoftwaremediumsmall/virgoglobal/OM
Virtual Dynamic,VDS,https://www.moneycontrol.com/india/stockpricequote/computerssoftwaremediumsmall/virtualdynamicssoftware/VDS
